speaker,video,success,reason,time_sec,frames,save_path
s1_processed,lbbk7a.mpg,True,,0.986,74,data/processed/grid/s1_processed\lbbk7a.npy
s1_processed,lbbq8n.mpg,True,,0.973,74,data/processed/grid/s1_processed\lbbq8n.npy
s1_processed,lbbq9s.mpg,True,,0.965,74,data/processed/grid/s1_processed\lbbq9s.npy
s1_processed,lbbr1a.mpg,True,,0.832,75,data/processed/grid/s1_processed\lbbr1a.npy
s1_processed,lbbrzp.mpg,True,,0.744,74,data/processed/grid/s1_processed\lbbrzp.npy
s1_processed,lbby2n.mpg,True,,0.782,74,data/processed/grid/s1_processed\lbby2n.npy
s1_processed,lbby3s.mpg,True,,0.799,75,data/processed/grid/s1_processed\lbby3s.npy
s1_processed,lbby4p.mpg,True,,0.832,74,data/processed/grid/s1_processed\lbby4p.npy
s1_processed,lbby5a.mpg,True,,0.880,75,data/processed/grid/s1_processed\lbby5a.npy
s1_processed,lbid2n.mpg,True,,0.849,75,data/processed/grid/s1_processed\lbid2n.npy
s1_processed,lbid3s.mpg,True,,0.789,75,data/processed/grid/s1_processed\lbid3s.npy
s1_processed,lbid4p.mpg,True,,0.738,75,data/processed/grid/s1_processed\lbid4p.npy
s1_processed,lbid5a.mpg,True,,0.780,75,data/processed/grid/s1_processed\lbid5a.npy
s1_processed,lbij6n.mpg,True,,0.692,74,data/processed/grid/s1_processed\lbij6n.npy
s1_processed,lbij7s.mpg,True,,0.737,75,data/processed/grid/s1_processed\lbij7s.npy
s1_processed,lbij8p.mpg,True,,0.848,73,data/processed/grid/s1_processed\lbij8p.npy
s1_processed,lbij9a.mpg,True,,0.895,75,data/processed/grid/s1_processed\lbij9a.npy
s1_processed,lbiq1s.mpg,True,,0.822,75,data/processed/grid/s1_processed\lbiq1s.npy
s1_processed,lbiq2p.mpg,True,,0.802,75,data/processed/grid/s1_processed\lbiq2p.npy
s1_processed,lbiq3a.mpg,True,,0.901,75,data/processed/grid/s1_processed\lbiq3a.npy
s1_processed,lbiqzn.mpg,True,,0.793,74,data/processed/grid/s1_processed\lbiqzn.npy
s1_processed,lbix4n.mpg,True,,0.655,75,data/processed/grid/s1_processed\lbix4n.npy
s1_processed,lbix5s.mpg,True,,0.683,75,data/processed/grid/s1_processed\lbix5s.npy
s1_processed,lbix6p.mpg,True,,0.780,75,data/processed/grid/s1_processed\lbix6p.npy
s1_processed,lbix7a.mpg,True,,0.731,73,data/processed/grid/s1_processed\lbix7a.npy
s1_processed,lbwe4n.mpg,True,,0.696,74,data/processed/grid/s1_processed\lbwe4n.npy
s1_processed,lbwe5s.mpg,True,,0.843,74,data/processed/grid/s1_processed\lbwe5s.npy
s1_processed,lbwe6p.mpg,True,,0.951,73,data/processed/grid/s1_processed\lbwe6p.npy
s1_processed,lbwe7a.mpg,True,,0.944,72,data/processed/grid/s1_processed\lbwe7a.npy
s1_processed,lbwk8n.mpg,True,,0.859,75,data/processed/grid/s1_processed\lbwk8n.npy
s1_processed,lbwk9s.mpg,True,,0.821,75,data/processed/grid/s1_processed\lbwk9s.npy
s1_processed,lbwl1a.mpg,True,,0.778,75,data/processed/grid/s1_processed\lbwl1a.npy
s1_processed,lbwlzp.mpg,True,,0.819,75,data/processed/grid/s1_processed\lbwlzp.npy
s1_processed,lbwr2n.mpg,True,,0.895,75,data/processed/grid/s1_processed\lbwr2n.npy
s1_processed,lbwr3s.mpg,True,,0.777,75,data/processed/grid/s1_processed\lbwr3s.npy
s1_processed,lbwr4p.mpg,True,,0.746,74,data/processed/grid/s1_processed\lbwr4p.npy
s1_processed,lbwr5a.mpg,True,,0.872,75,data/processed/grid/s1_processed\lbwr5a.npy
s1_processed,lbwy6n.mpg,True,,0.948,75,data/processed/grid/s1_processed\lbwy6n.npy
s1_processed,lbwy7s.mpg,True,,0.926,75,data/processed/grid/s1_processed\lbwy7s.npy
s1_processed,lbwy8p.mpg,True,,0.867,74,data/processed/grid/s1_processed\lbwy8p.npy
s1_processed,lbwy9a.mpg,True,,0.804,75,data/processed/grid/s1_processed\lbwy9a.npy
s1_processed,lgaf4n.mpg,True,,0.748,75,data/processed/grid/s1_processed\lgaf4n.npy
s1_processed,lgaf5s.mpg,True,,0.709,75,data/processed/grid/s1_processed\lgaf5s.npy
s1_processed,lgaf6p.mpg,True,,0.718,75,data/processed/grid/s1_processed\lgaf6p.npy
s1_processed,lgaf7a.mpg,True,,0.873,75,data/processed/grid/s1_processed\lgaf7a.npy
s1_processed,lgal8n.mpg,True,,0.960,75,data/processed/grid/s1_processed\lgal8n.npy
s1_processed,lgal9s.mpg,True,,0.832,75,data/processed/grid/s1_processed\lgal9s.npy
s1_processed,lgam1a.mpg,True,,0.727,75,data/processed/grid/s1_processed\lgam1a.npy
s1_processed,lgamzp.mpg,True,,0.804,74,data/processed/grid/s1_processed\lgamzp.npy
s1_processed,lgas2n.mpg,True,,0.749,75,data/processed/grid/s1_processed\lgas2n.npy
s1_processed,lgas3s.mpg,True,,0.818,75,data/processed/grid/s1_processed\lgas3s.npy
s1_processed,lgas4p.mpg,True,,0.836,75,data/processed/grid/s1_processed\lgas4p.npy
s1_processed,lgas5a.mpg,True,,0.750,74,data/processed/grid/s1_processed\lgas5a.npy
s1_processed,lgaz6n.mpg,True,,0.732,75,data/processed/grid/s1_processed\lgaz6n.npy
s1_processed,lgaz7s.mpg,True,,0.646,75,data/processed/grid/s1_processed\lgaz7s.npy
s1_processed,lgaz8p.mpg,True,,0.748,74,data/processed/grid/s1_processed\lgaz8p.npy
s1_processed,lgaz9a.mpg,True,,0.803,75,data/processed/grid/s1_processed\lgaz9a.npy
s1_processed,lgbf8n.mpg,True,,1.072,62,data/processed/grid/s1_processed\lgbf8n.npy
s1_processed,lgbf9s.mpg,True,,0.936,74,data/processed/grid/s1_processed\lgbf9s.npy
s1_processed,lgbg1a.mpg,True,,0.801,74,data/processed/grid/s1_processed\lgbg1a.npy
s1_processed,lgbgzp.mpg,True,,0.864,74,data/processed/grid/s1_processed\lgbgzp.npy
s1_processed,lgbm2n.mpg,True,,0.760,73,data/processed/grid/s1_processed\lgbm2n.npy
s1_processed,lgbm3s.mpg,True,,0.656,74,data/processed/grid/s1_processed\lgbm3s.npy
s1_processed,lgbm4p.mpg,True,,0.874,74,data/processed/grid/s1_processed\lgbm4p.npy
s1_processed,lgbm5a.mpg,True,,0.926,73,data/processed/grid/s1_processed\lgbm5a.npy
s1_processed,lgbs6n.mpg,True,,0.757,74,data/processed/grid/s1_processed\lgbs6n.npy
s1_processed,lgbs7s.mpg,True,,0.781,75,data/processed/grid/s1_processed\lgbs7s.npy
s1_processed,lgbs8p.mpg,True,,0.746,75,data/processed/grid/s1_processed\lgbs8p.npy
s1_processed,lgbs9a.mpg,True,,0.708,75,data/processed/grid/s1_processed\lgbs9a.npy
s1_processed,lgif1s.mpg,True,,0.890,73,data/processed/grid/s1_processed\lgif1s.npy
s1_processed,lgif2p.mpg,True,,0.954,74,data/processed/grid/s1_processed\lgif2p.npy
s1_processed,lgif3a.mpg,True,,0.826,75,data/processed/grid/s1_processed\lgif3a.npy
s1_processed,lgifzn.mpg,True,,0.812,73,data/processed/grid/s1_processed\lgifzn.npy
s1_processed,lgil4n.mpg,True,,0.690,75,data/processed/grid/s1_processed\lgil4n.npy
s1_processed,lgil5s.mpg,True,,0.658,74,data/processed/grid/s1_processed\lgil5s.npy
s1_processed,lgil6p.mpg,True,,0.868,73,data/processed/grid/s1_processed\lgil6p.npy
s1_processed,lgil7a.mpg,True,,0.860,74,data/processed/grid/s1_processed\lgil7a.npy
s1_processed,lgir8n.mpg,True,,4.617,75,data/processed/grid/s1_processed\lgir8n.npy
s1_processed,lgir9s.mpg,True,,4.960,75,data/processed/grid/s1_processed\lgir9s.npy
s1_processed,lgis1a.mpg,True,,1.891,75,data/processed/grid/s1_processed\lgis1a.npy
s1_processed,lgiszp.mpg,True,,1.904,75,data/processed/grid/s1_processed\lgiszp.npy
s1_processed,lgiz2n.mpg,True,,1.913,74,data/processed/grid/s1_processed\lgiz2n.npy
s1_processed,lgiz3s.mpg,True,,1.887,75,data/processed/grid/s1_processed\lgiz3s.npy
s1_processed,lgiz4p.mpg,True,,2.120,74,data/processed/grid/s1_processed\lgiz4p.npy
s1_processed,lgiz5a.mpg,True,,2.171,75,data/processed/grid/s1_processed\lgiz5a.npy
s1_processed,lgwa1a.mpg,True,,1.935,75,data/processed/grid/s1_processed\lgwa1a.npy
s1_processed,lgwazp.mpg,True,,2.028,75,data/processed/grid/s1_processed\lgwazp.npy
s1_processed,lgwg2n.mpg,True,,2.020,73,data/processed/grid/s1_processed\lgwg2n.npy
s1_processed,lgwg3s.mpg,True,,1.823,75,data/processed/grid/s1_processed\lgwg3s.npy
s1_processed,lgwg4p.mpg,True,,1.991,74,data/processed/grid/s1_processed\lgwg4p.npy
s1_processed,lgwg5a.mpg,True,,1.960,74,data/processed/grid/s1_processed\lgwg5a.npy
s1_processed,lgwm6n.mpg,True,,1.943,75,data/processed/grid/s1_processed\lgwm6n.npy
s1_processed,lgwm7s.mpg,True,,2.091,75,data/processed/grid/s1_processed\lgwm7s.npy
s1_processed,lgwm8p.mpg,True,,1.784,74,data/processed/grid/s1_processed\lgwm8p.npy
s1_processed,lgwm9a.mpg,True,,1.876,75,data/processed/grid/s1_processed\lgwm9a.npy
s1_processed,lgwt1s.mpg,True,,1.945,75,data/processed/grid/s1_processed\lgwt1s.npy
s1_processed,lgwt2p.mpg,True,,1.987,74,data/processed/grid/s1_processed\lgwt2p.npy
s1_processed,lgwt3a.mpg,True,,1.921,74,data/processed/grid/s1_processed\lgwt3a.npy
s1_processed,lgwtzn.mpg,True,,1.911,75,data/processed/grid/s1_processed\lgwtzn.npy
s1_processed,lrae2n.mpg,True,,1.883,75,data/processed/grid/s1_processed\lrae2n.npy
s1_processed,lrae3s.mpg,True,,1.753,74,data/processed/grid/s1_processed\lrae3s.npy
s1_processed,lrae4p.mpg,True,,1.890,75,data/processed/grid/s1_processed\lrae4p.npy
s1_processed,lrae5a.mpg,True,,1.982,74,data/processed/grid/s1_processed\lrae5a.npy
s1_processed,lrak6n.mpg,True,,1.854,75,data/processed/grid/s1_processed\lrak6n.npy
s1_processed,lrak7s.mpg,True,,1.955,74,data/processed/grid/s1_processed\lrak7s.npy
s1_processed,lrak8p.mpg,True,,2.051,74,data/processed/grid/s1_processed\lrak8p.npy
s1_processed,lrak9a.mpg,True,,2.392,75,data/processed/grid/s1_processed\lrak9a.npy
s1_processed,lrar1s.mpg,True,,2.837,75,data/processed/grid/s1_processed\lrar1s.npy
s1_processed,lrar2p.mpg,True,,2.384,75,data/processed/grid/s1_processed\lrar2p.npy
s1_processed,lrar3a.mpg,True,,2.056,75,data/processed/grid/s1_processed\lrar3a.npy
s1_processed,lrarzn.mpg,True,,2.167,63,data/processed/grid/s1_processed\lrarzn.npy
s1_processed,lray4n.mpg,True,,2.050,75,data/processed/grid/s1_processed\lray4n.npy
s1_processed,lray5s.mpg,True,,1.992,75,data/processed/grid/s1_processed\lray5s.npy
s1_processed,lray6p.mpg,True,,1.935,73,data/processed/grid/s1_processed\lray6p.npy
s1_processed,lray7a.mpg,True,,2.025,74,data/processed/grid/s1_processed\lray7a.npy
s15_processed,bgam1s.mpg,False,no_mouth_frames,15.673,0,data/processed/grid/s15_processed\bgam1s.npy
s15_processed,bgil9a.mpg,False,no_mouth_frames,15.564,0,data/processed/grid/s15_processed\bgil9a.npy
s15_processed,lgwl5a.mpg,False,no_mouth_frames,17.063,0,data/processed/grid/s15_processed\lgwl5a.npy
s15_processed,lbwd2p.mpg,False,no_mouth_frames,17.334,0,data/processed/grid/s15_processed\lbwd2p.npy
s15_processed,bwaf3a.mpg,False,no_mouth_frames,17.776,0,data/processed/grid/s15_processed\bwaf3a.npy
s15_processed,pgbc9s.mpg,False,no_mouth_frames,16.544,0,data/processed/grid/s15_processed\pgbc9s.npy
s15_processed,pbbh7a.mpg,False,no_mouth_frames,16.689,0,data/processed/grid/s15_processed\pbbh7a.npy
s15_processed,lwij4n.mpg,False,no_mouth_frames,17.230,0,data/processed/grid/s15_processed\lwij4n.npy
s15_processed,brwf4p.mpg,False,no_mouth_frames,18.725,0,data/processed/grid/s15_processed\brwf4p.npy
s15_processed,lrax1s.mpg,False,no_mouth_frames,18.011,0,data/processed/grid/s15_processed\lrax1s.npy
s1_processed,lrbe6n.mpg,True,,4.052,73,data/processed/grid/s1_processed\lrbe6n.npy
s1_processed,lrbe7s.mpg,True,,4.073,75,data/processed/grid/s1_processed\lrbe7s.npy
s1_processed,lrbl1s.mpg,True,,4.933,74,data/processed/grid/s1_processed\lrbl1s.npy
s1_processed,lrbe8p.mpg,True,,5.440,72,data/processed/grid/s1_processed\lrbe8p.npy
s15_processed,pwib5s.mpg,False,no_mouth_frames,10.619,0,data/processed/grid/s15_processed\pwib5s.npy
s1_processed,lrbl2p.mpg,True,,3.849,74,data/processed/grid/s1_processed\lrbl2p.npy
s15_processed,prih5a.mpg,False,no_mouth_frames,11.593,0,data/processed/grid/s15_processed\prih5a.npy
s1_processed,lrbl3a.mpg,True,,3.928,75,data/processed/grid/s1_processed\lrbl3a.npy
s1_processed,lrblzn.mpg,True,,4.265,74,data/processed/grid/s1_processed\lrblzn.npy
s1_processed,lrbr4n.mpg,True,,4.141,73,data/processed/grid/s1_processed\lrbr4n.npy
s15_processed,sbiz5a.mpg,False,no_mouth_frames,10.677,0,data/processed/grid/s15_processed\sbiz5a.npy
s15_processed,sbaf6p.mpg,False,no_mouth_frames,10.868,0,data/processed/grid/s15_processed\sbaf6p.npy
s15_processed,sgwi2p.mpg,False,no_mouth_frames,10.743,0,data/processed/grid/s15_processed\sgwi2p.npy
s15_processed,swbh3a.mpg,False,no_mouth_frames,10.570,0,data/processed/grid/s15_processed\swbh3a.npy
s1_processed,lrbr5s.mpg,True,,3.753,75,data/processed/grid/s1_processed\lrbr5s.npy
s1_processed,lrbr6p.mpg,True,,3.931,75,data/processed/grid/s1_processed\lrbr6p.npy
s1_processed,lrby8n.mpg,True,,3.745,75,data/processed/grid/s1_processed\lrby8n.npy
s1_processed,lrbr7a.mpg,True,,4.137,75,data/processed/grid/s1_processed\lrbr7a.npy
s1_processed,lrby9s.mpg,True,,3.912,75,data/processed/grid/s1_processed\lrby9s.npy
s1_processed,lrbzzp.mpg,True,,3.783,74,data/processed/grid/s1_processed\lrbzzp.npy
s1_processed,lrid8n.mpg,True,,3.702,75,data/processed/grid/s1_processed\lrid8n.npy
s1_processed,lrbz1a.mpg,True,,4.047,75,data/processed/grid/s1_processed\lrbz1a.npy
s1_processed,lrie1a.mpg,True,,3.514,73,data/processed/grid/s1_processed\lrie1a.npy
s1_processed,lrid9s.mpg,True,,4.297,75,data/processed/grid/s1_processed\lrid9s.npy
s15_processed,lbio7s.mpg,False,no_mouth_frames,32.980,0,data/processed/grid/s15_processed\lbio7s.npy
s1_processed,lrik2n.mpg,True,,3.771,74,data/processed/grid/s1_processed\lrik2n.npy
s1_processed,lriezp.mpg,True,,4.075,74,data/processed/grid/s1_processed\lriezp.npy
s1_processed,lrik3s.mpg,True,,3.782,75,data/processed/grid/s1_processed\lrik3s.npy
s1_processed,lrik4p.mpg,True,,4.064,74,data/processed/grid/s1_processed\lrik4p.npy
s1_processed,lriq9a.mpg,True,,3.250,75,data/processed/grid/s1_processed\lriq9a.npy
s1_processed,lrik5a.mpg,True,,3.682,75,data/processed/grid/s1_processed\lrik5a.npy
s1_processed,lriq8p.mpg,True,,3.653,75,data/processed/grid/s1_processed\lriq8p.npy
s1_processed,lriq6n.mpg,True,,4.154,75,data/processed/grid/s1_processed\lriq6n.npy
s1_processed,lriq7s.mpg,True,,4.107,74,data/processed/grid/s1_processed\lriq7s.npy
s1_processed,lriyzn.mpg,True,,3.440,75,data/processed/grid/s1_processed\lriyzn.npy
s1_processed,lrwf1s.mpg,True,,3.503,75,data/processed/grid/s1_processed\lrwf1s.npy
s1_processed,lriy1s.mpg,True,,4.644,73,data/processed/grid/s1_processed\lriy1s.npy
s1_processed,lriy3a.mpg,True,,3.855,75,data/processed/grid/s1_processed\lriy3a.npy
s1_processed,lrwf3a.mpg,True,,3.166,75,data/processed/grid/s1_processed\lrwf3a.npy
s1_processed,lrwl4n.mpg,True,,3.622,75,data/processed/grid/s1_processed\lrwl4n.npy
s1_processed,lrwl5s.mpg,True,,3.324,75,data/processed/grid/s1_processed\lrwl5s.npy
s1_processed,lrwfzn.mpg,True,,3.923,75,data/processed/grid/s1_processed\lrwfzn.npy
s1_processed,lrwl7a.mpg,True,,3.215,74,data/processed/grid/s1_processed\lrwl7a.npy
s1_processed,lrwl6p.mpg,True,,4.287,75,data/processed/grid/s1_processed\lrwl6p.npy
s1_processed,lrwf2p.mpg,True,,6.104,74,data/processed/grid/s1_processed\lrwf2p.npy
s1_processed,lrwr9s.mpg,True,,3.676,75,data/processed/grid/s1_processed\lrwr9s.npy
s1_processed,lriy2p.mpg,True,,7.838,75,data/processed/grid/s1_processed\lriy2p.npy
s1_processed,lrws1a.mpg,True,,3.621,75,data/processed/grid/s1_processed\lrws1a.npy
s1_processed,lrwr8n.mpg,True,,4.779,75,data/processed/grid/s1_processed\lrwr8n.npy
s1_processed,lrwszp.mpg,True,,3.985,74,data/processed/grid/s1_processed\lrwszp.npy
s1_processed,lrwz4p.mpg,True,,3.138,74,data/processed/grid/s1_processed\lrwz4p.npy
s1_processed,lrwz2n.mpg,True,,4.414,73,data/processed/grid/s1_processed\lrwz2n.npy
s1_processed,lwaf1a.mpg,True,,3.009,75,data/processed/grid/s1_processed\lwaf1a.npy
s1_processed,lwae8n.mpg,True,,3.577,75,data/processed/grid/s1_processed\lwae8n.npy
s1_processed,lwal2n.mpg,True,,3.242,74,data/processed/grid/s1_processed\lwal2n.npy
s1_processed,lrwz3s.mpg,True,,5.265,74,data/processed/grid/s1_processed\lrwz3s.npy
s1_processed,lwae9s.mpg,True,,4.590,75,data/processed/grid/s1_processed\lwae9s.npy
s1_processed,lwal3s.mpg,True,,3.433,74,data/processed/grid/s1_processed\lwal3s.npy
s1_processed,lrwz5a.mpg,True,,5.200,74,data/processed/grid/s1_processed\lrwz5a.npy
s1_processed,lwal5a.mpg,True,,3.868,73,data/processed/grid/s1_processed\lwal5a.npy
s1_processed,lwal4p.mpg,True,,4.441,75,data/processed/grid/s1_processed\lwal4p.npy
s1_processed,lwar7s.mpg,True,,3.193,75,data/processed/grid/s1_processed\lwar7s.npy
s1_processed,lwafzp.mpg,True,,7.133,73,data/processed/grid/s1_processed\lwafzp.npy
s1_processed,lwaz1s.mpg,True,,3.501,75,data/processed/grid/s1_processed\lwaz1s.npy
s1_processed,lwar6n.mpg,True,,4.619,75,data/processed/grid/s1_processed\lwar6n.npy
s1_processed,lwar8p.mpg,True,,4.490,75,data/processed/grid/s1_processed\lwar8p.npy
s1_processed,lwar9a.mpg,True,,4.272,75,data/processed/grid/s1_processed\lwar9a.npy
s1_processed,lwazzn.mpg,True,,3.593,75,data/processed/grid/s1_processed\lwazzn.npy
s1_processed,lwaz3a.mpg,True,,3.754,75,data/processed/grid/s1_processed\lwaz3a.npy
s1_processed,lwaz2p.mpg,True,,4.326,74,data/processed/grid/s1_processed\lwaz2p.npy
s1_processed,lwbf3s.mpg,True,,3.633,75,data/processed/grid/s1_processed\lwbf3s.npy
s1_processed,lwbf4p.mpg,True,,3.791,75,data/processed/grid/s1_processed\lwbf4p.npy
s1_processed,lwbf2n.mpg,True,,4.752,74,data/processed/grid/s1_processed\lwbf2n.npy
s1_processed,lwbl8p.mpg,True,,2.911,73,data/processed/grid/s1_processed\lwbl8p.npy
s1_processed,lwbs1s.mpg,True,,2.898,75,data/processed/grid/s1_processed\lwbs1s.npy
s1_processed,lwbs2p.mpg,True,,3.009,75,data/processed/grid/s1_processed\lwbs2p.npy
s1_processed,lwbl9a.mpg,True,,3.882,75,data/processed/grid/s1_processed\lwbl9a.npy
s1_processed,lwbl7s.mpg,True,,4.392,73,data/processed/grid/s1_processed\lwbl7s.npy
s1_processed,lwbs3a.mpg,True,,3.824,70,data/processed/grid/s1_processed\lwbs3a.npy
s1_processed,lwbl6n.mpg,True,,5.117,74,data/processed/grid/s1_processed\lwbl6n.npy
s1_processed,lwbszn.mpg,True,,3.415,73,data/processed/grid/s1_processed\lwbszn.npy
s1_processed,lwbz4n.mpg,True,,3.171,75,data/processed/grid/s1_processed\lwbz4n.npy
s1_processed,lwbz5s.mpg,True,,3.520,74,data/processed/grid/s1_processed\lwbz5s.npy
s1_processed,lwbz6p.mpg,True,,4.067,75,data/processed/grid/s1_processed\lwbz6p.npy
s1_processed,lwbz7a.mpg,True,,3.491,75,data/processed/grid/s1_processed\lwbz7a.npy
s1_processed,lwie4n.mpg,True,,4.297,74,data/processed/grid/s1_processed\lwie4n.npy
s1_processed,lwie5s.mpg,True,,4.375,75,data/processed/grid/s1_processed\lwie5s.npy
s1_processed,lwik8n.mpg,True,,3.810,75,data/processed/grid/s1_processed\lwik8n.npy
s1_processed,lwik9s.mpg,True,,3.164,75,data/processed/grid/s1_processed\lwik9s.npy
s1_processed,lwie6p.mpg,True,,4.540,74,data/processed/grid/s1_processed\lwie6p.npy
s1_processed,lwil1a.mpg,True,,3.510,75,data/processed/grid/s1_processed\lwil1a.npy
s1_processed,lwie7a.mpg,True,,4.880,75,data/processed/grid/s1_processed\lwie7a.npy
s1_processed,lwbf5a.mpg,True,,10.075,73,data/processed/grid/s1_processed\lwbf5a.npy
s1_processed,lwilzp.mpg,True,,3.571,75,data/processed/grid/s1_processed\lwilzp.npy
s1_processed,lwir3s.mpg,True,,3.709,74,data/processed/grid/s1_processed\lwir3s.npy
s1_processed,lwir2n.mpg,True,,3.903,75,data/processed/grid/s1_processed\lwir2n.npy
s1_processed,lwir4p.mpg,True,,3.072,75,data/processed/grid/s1_processed\lwir4p.npy
s1_processed,lwiy6n.mpg,True,,3.045,75,data/processed/grid/s1_processed\lwiy6n.npy
s1_processed,lwir5a.mpg,True,,4.035,75,data/processed/grid/s1_processed\lwir5a.npy
s1_processed,lwiy8p.mpg,True,,3.759,75,data/processed/grid/s1_processed\lwiy8p.npy
s1_processed,lwwf8p.mpg,True,,3.070,75,data/processed/grid/s1_processed\lwwf8p.npy
s1_processed,lwiy9a.mpg,True,,4.208,75,data/processed/grid/s1_processed\lwiy9a.npy
s1_processed,lwwf9a.mpg,True,,2.953,75,data/processed/grid/s1_processed\lwwf9a.npy
s1_processed,lwwm1s.mpg,True,,2.926,75,data/processed/grid/s1_processed\lwwm1s.npy
s1_processed,lwwf6n.mpg,True,,4.503,74,data/processed/grid/s1_processed\lwwf6n.npy
s1_processed,lwiy7s.mpg,True,,5.801,73,data/processed/grid/s1_processed\lwiy7s.npy
s1_processed,lwwm2p.mpg,True,,3.509,75,data/processed/grid/s1_processed\lwwm2p.npy
s1_processed,lwwm3a.mpg,True,,4.200,74,data/processed/grid/s1_processed\lwwm3a.npy
s1_processed,lwws4n.mpg,True,,4.022,75,data/processed/grid/s1_processed\lwws4n.npy
s1_processed,lwwz9s.mpg,True,,2.791,75,data/processed/grid/s1_processed\lwwz9s.npy
s1_processed,lwws7a.mpg,True,,3.259,74,data/processed/grid/s1_processed\lwws7a.npy
s1_processed,lwwz8n.mpg,True,,3.305,73,data/processed/grid/s1_processed\lwwz8n.npy
s1_processed,lwwmzn.mpg,True,,5.131,74,data/processed/grid/s1_processed\lwwmzn.npy
s1_processed,lwws6p.mpg,True,,4.719,75,data/processed/grid/s1_processed\lwws6p.npy
s1_processed,pbac1s.mpg,True,,3.767,75,data/processed/grid/s1_processed\pbac1s.npy
s1_processed,lwws5s.mpg,True,,5.408,72,data/processed/grid/s1_processed\lwws5s.npy
s1_processed,lwwf7s.mpg,True,,8.755,74,data/processed/grid/s1_processed\lwwf7s.npy
s1_processed,pbac2p.mpg,True,,3.953,73,data/processed/grid/s1_processed\pbac2p.npy
s1_processed,pbac3a.mpg,True,,3.374,75,data/processed/grid/s1_processed\pbac3a.npy
s1_processed,pbao9s.mpg,True,,2.599,75,data/processed/grid/s1_processed\pbao9s.npy
s1_processed,pbai5s.mpg,True,,3.936,73,data/processed/grid/s1_processed\pbai5s.npy
s1_processed,pbaczn.mpg,True,,4.290,75,data/processed/grid/s1_processed\pbaczn.npy
s1_processed,pbai6p.mpg,True,,4.333,73,data/processed/grid/s1_processed\pbai6p.npy
s1_processed,pbai7a.mpg,True,,3.967,74,data/processed/grid/s1_processed\pbai7a.npy
s1_processed,pbao8n.mpg,True,,3.718,74,data/processed/grid/s1_processed\pbao8n.npy
s1_processed,pbai4n.mpg,True,,5.106,74,data/processed/grid/s1_processed\pbai4n.npy
